/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_1.jpg,193,220,409,411,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_10.jpg,152,502,539,808,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_100.jpg,44,71,169,182,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_103.jpg,1,198,679,935,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_104.jpg,32,65,259,308,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_105.jpg,19,100,282,334,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_109.jpg,159,178,374,316,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_11.jpg,139,221,310,361,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_110.jpg,196,185,325,306,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_111.jpg,219,114,446,396,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_113.jpg,72,152,371,350,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_114.jpg,168,129,561,528,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_115.jpg,24,91,475,503,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_116.jpg,119,65,309,284,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_117.jpg,21,75,348,371,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_118.jpg,58,20,385,356,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_119.jpg,21,140,420,566,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_12.jpg,232,129,414,290,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_120.jpg,46,88,462,460,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_121.jpg,48,147,377,445,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_122.jpg,264,208,442,419,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_124.jpg,101,99,334,366,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_126.jpg,171,18,566,443,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_129.jpg,147,135,696,776,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_13.jpg,173,124,305,251,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_130.jpg,92,80,346,339,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_131.jpg,19,67,287,351,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_132.jpg,99,65,331,301,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_134.jpg,36,243,459,747,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_135.jpg,75,45,235,180,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_137.jpg,143,100,434,390,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_138.jpg,127,103,439,384,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_139.jpg,150,136,509,410,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_14.jpg,8,42,199,224,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_140.jpg,39,102,384,445,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_141.jpg,27,169,342,479,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_142.jpg,175,105,440,450,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_143.jpg,104,70,435,376,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_144.jpg,43,354,506,727,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_145.jpg,87,65,313,295,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_146.jpg,204,444,532,790,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_147.jpg,79,96,359,393,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_148.jpg,100,53,385,304,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_149.jpg,142,89,520,414,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_15.jpg,36,377,336,692,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_150.jpg,123,45,552,516,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_151.jpg,128,59,374,321,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_153.jpg,107,70,329,294,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_155.jpg,50,198,352,477,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_156.jpg,179,110,567,503,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_157.jpg,97,101,547,602,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_158.jpg,108,151,467,469,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_159.jpg,78,87,329,355,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_16.jpg,151,322,362,575,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_161.jpg,234,85,581,581,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_162.jpg,93,77,463,544,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_163.jpg,119,107,451,414,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_164.jpg,79,84,444,500,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_165.jpg,280,157,460,354,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_166.jpg,219,212,463,401,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_167.jpg,4,61,351,431,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_168.jpg,33,39,220,247,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_169.jpg,78,106,379,379,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_170.jpg,94,225,423,516,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_172.jpg,169,85,492,349,wheelchair
/home/inavarro/Desktop/keras/images/reduced_dataset/wheelchair_173.jpg,104,53,322,247,wheelchair
